ESTA,559715584.0
ESXB,204718336.0
EVFM,245288576.0
EVOK,36105532.0
EVSI,35983848.0
EVSIW,4818780.0
EXAS,13470255104.0
EXPC,343750016.0
EXPCU,
EXPCW,
EYEG,27700670.0
EYEGW,
EYEN,76012616.0
EYES,77532000.0
EYESW,
FAMI,11586365.0
FAT,55716072.0
FBIO,173411232.0
FBIOP,109709072.0
FBSS,80163304.0
FCAP,227045024.0
FCBP,298157920.0
FCCO,154083008.0
FENC,123884608.0
FFBW,83186784.0
FFHL,8980482.0
FLIC,549925056.0
FLL,84778432.0
FLMN,491638016.0
FLMNW,
FMAO,332996288.0
FMNB,433290272.0
FNCB,160355472.0
FNJN,55832596.0
FONR,138077312.0
FORD,10487235.0
FORK,39489752.0
FPAY,42259320.0
FPAYW,
FRAF,161426416.0
FRHC,889453184.0
FRSX,36412448.0
FSBC,33379354.0
FSBW,260158928.0
FSEA,58401604.0
FSFG,150826880.0
FSRV,
FSRVU,
FSRVW,
FTAC,454389760.0
FTACU,477826944.0
FTACW,
FUSB,68817864.0
FUV,31292604.0
FVCB,225631072.0
FVE,153670896.0
FWP,45771272.0
FXNC,100557984.0
GALT,154161328.0
GCBC,252421648.0
GENE,27745352.0
GEVO,29011392.0
GGAL,2863524096.0
GHIVU,
GIGM,25530582.0
GLBS,3720419.0
GLBZ,32173780.0
GLG,19464144.0
GLMD,121886056.0
GMHI,530000032.0
GMHIU,533726592.0
GMHIW,
GNCA,55437360.0
GNSS,122233120.0
GRBK,612166976.0
GRNV,70868744.0
GRNVR,
GRNVU,
GRNVW,
GROW,19972128.0
GRSH,525000000.0
GRSHU,537797952.0
GRSHW,
GRWG,184874992.0
GTEC,55817564.0
GTIM,20065960.0
GTYH,315333888.0
GVP,32303360.0
GWGH,309652256.0
GXGX,360812512.0
GXGXU,
GXGXW,
GYRO,27444408.0
HAPP,109250000.0
HBMD,340534848.0
HBP,38021280.0
HCAC,384191488.0
HCACU,394660640.0
HCACW,594170240.0
HCCH,72069536.0
HCCHR,
HCCHU,20001500.0
HCCHW,
HCCO,
HCCOU,
HCCOW,
HEBT,98105688.0
HEPA,20204496.0
HFBL,65346676.0
HFFG,892202688.0
HHHH,76066496.0
HHHHR,
HHHHU,25565950.0
HHHHW,
HIHO,6843366.0
HJLIW,
HNNA,76389232.0
HNRG,53843220.0
HOTH,48167396.0
HQI,93019592.0
HROW,167148048.0
HRTX,2059703040.0
HSDT,27581198.0
HSKA,807495360.0
HUGE,236445136.0
HVBC,38911976.0
HYAC,419739360.0
HYACU,
HYACW,
HYRE,48506112.0
ICAD,167969984.0
ICCC,37151788.0
ICCH,45285640.0
IDRA,51302660.0
IEA,79441424.0
IEAWW,
IKNX,10968743.0
IMAC,9719053.0
IMACW,
IMBI,32257638.0
IMRN,15553199.0
IMRNW,
IMTE,27052894.0
IMUX,85994496.0
IMV,241931104.0
IMVT,899899072.0
IMVTU,
IMVTW,
IMXI,412762528.0
INMB,53419356.0
INSE,141015856.0
INSU,207772208.0
INSUU,158659392.0
INSUW,
INTG,84641656.0
INVE,103718720.0
IOTS,243292816.0
IPWR,5028750.0
IRMD,298255040.0
IROQ,76876232.0
ISNS,30262506.0
ITI,211427008.0
ITMR,147534160.0
JAN,6002651.0
JCTCF,26804932.0
JFK,75240576.0
JFKKR,
JFKKU,77315432.0
JFKKW,
JMU,11247264.0
JRSH,70738216.0
JVA,21891444.0
JYNT,238653264.0
KBLM,86174720.0
KBLMR,
KBLMU,44174460.0
KBLMW,
KBSF,5312165.0
